Margin D,% Home Ownership,% Married Couples,% Poverty,% Bachelor's Degree or Higher,% Less than High School,% Non-Hispanic White,% Black,% Native,% Asian,% Hispanic,% Foreign Born
-1.73,52.7704,50.837,27.1765,24.6057,21.5504,20.1944,2.9379,0.0387,2.2438,72.8805,6.5055
-62.84,82.9091,66.2928,14.9818,20.1001,18.0567,58.2186,4.6964,0,1.0796,34.332,8.7719
-57.37,64.4672,59.8228,17.4398,18.6837,15.6885,74.419,12.7472,0.5462,0.77,7.8652,4.0052
-60.79,71.489,61.0974,19.017,14.3595,25.1051,39.305,2.9871,0.3581,0.5182,55.5589,9.5634
-57.14,77.3537,67.4741,11.0653,19.898,9.0136,72.5865,4.3332,0.3451,1.1504,19.4229,4.7503
-11.77,68.7087,65.0464,16.9969,7.4909,36.4227,13.2416,1.4563,0,0.1618,84.0885,7.8209
-73.27,74.2525,68.7423,10.6569,16.6522,14.3811,73.5078,6.1635,0.035,0.4695,18.9051,5.0447
-55.71,80.55,65.6442,12.2921,14.6308,15.364,63.3369,11.1326,0,0.9907,23.6839,8.389
-74.37,77.3708,61.3717,17.6484,14.0446,18.2388,76.1277,6.7054,0.598,0.8012,14.566,5.2075
-59.72,75.5479,67.8332,14.0987,9.7284,22.6504,63.2996,9.8433,0.491,0.5245,24.8357,8.1037
-50.32,74.0599,61.9217,19.44,14.8262,18.8569,58.654,16.8467,0.4612,0.7559,21.9072,9.4034
-79.38,73.8255,63.658,12.8916,19.6868,17.8523,62.5074,0.5297,1.9129,0.618,31.96,12.8016
-66.88,81.9563,66.6043,17.2246,12.1887,23.0973,56.0507,2.216,0,1.4252,39.9868,6.1949
-60.14,78.071,62.7687,10.6324,25.2835,14.1797,86.4351,0.6652,0.5987,0.2898,10.391,4.1954
-84.85,63.3333,79.5918,15.3061,0,19.7183,84.6939,0,3.0612,0,12.2449,12.2449
-32.15,55.2243,53.9523,18.8634,30.128,13.8221,53.4727,6.6025,0.3642,2.1305,35.4298,5.9467
-62.14,68.2916,67.5264,18.2338,17.2577,24.6388,49.2967,0.7033,0.0686,0.789,47.2213,5.5232
-70.26,72.224,56.0871,16.9025,17.289,23.1817,60.5064,1.0798,0.0496,0.7447,32.3073,5.9327
-23.35,59.2322,56.1266,19.1511,24.2483,15.0806,55.928,14.2607,0.1812,1.5775,26.3444,8.413
-78.88,75.9259,63.1783,11.7571,28.8306,7.2581,49.0956,0,1.1628,0,49.7416,3.1008
-58.15,74.1626,68.1082,12.0303,14.724,19.1874,55.0046,16.271,0.1127,3.3599,23.1739,10.6079
-43.81,77.3065,62.9719,19.1904,14.7117,14.8041,70.8496,22.9011,0.1098,0.3195,4.143,2.1364
-72.64,73.8489,74.2893,8.4809,18.3077,22.6137,53.9388,0.8497,0.177,0.0708,44.9637,4.0538
-62.01,70.6368,64.0326,10.704,27.6284,12.2948,74.1758,0.0478,0,2.4128,22.193,8.9584
-44.53,70.6745,64.9574,18.9464,17.4384,19.4382,43.6314,10.2926,0.2692,1.9307,42.4539,10.6352
9.45,65.7129,63.6538,26.9371,12.6949,40.4994,2.496,0.3214,1.1981,0.5466,95.1765,31.4917
-39.15,80.3979,68.489,11.2971,19.8447,16.8342,43.5663,2.4712,0.1678,0.6852,51.9728,5.3879
-60.9,69.1321,63.3558,13.3076,18.0374,22.0647,54.8372,0,0.1416,0,41.6706,10.1935
-56.56,66.9234,63.3033,9.5553,27.3783,15.4882,45.4072,6.2176,0.3271,1.9142,44.7317,13.7375
-51.88,71.4239,62.5629,15.4475,14.0879,18.602,62.3617,9.2006,0.2665,0.5208,26.4271,4.7113
-77.68,85.0838,63.0407,15.5971,18.2657,17.035,78.2164,0.3886,0.1841,0.225,20.9859,7.1385
-68.75,78.9673,63.4948,11.2658,11.3204,21.3312,47.8939,9.0226,1.7951,0.4341,39.8803,5.0217
-76.57,72.3974,67.2033,15.6454,16.9234,14.2826,85.792,0.6722,0.8158,0,10.9703,4.7052
-43.83,71.0484,70.7597,9.2501,34.5305,12.2612,66.0239,4.7968,0.1897,2.9158,24.1422,13.5066
-59.86,65.8399,68.3373,12.8239,14.2662,32.6945,32.4595,3.2104,0.3785,6.8368,56.0587,26.1881
-39.43,72.9724,65.1989,17.7723,14.3372,11.4419,64.3983,23.0906,0.3071,0.1616,9.8602,3.9037
-85.58,68.3027,54.0735,8.0671,16.8182,12.5,74.4409,1.5176,0,0,19.6486,0
-31.28,56.5686,57.0259,24.7749,24.5237,17.0595,59.5173,17.2623,0.4071,1.4034,19.4218,7.8651
-45.49,68.9064,63.1665,16.9647,15.9107,21.551,56.0486,12.1992,0.251,0.6797,27.2558,12.9197
-60.86,84.6096,58.0012,24.427,9.7352,16.6497,73.4728,20.2889,0.3306,0.5534,3.6223,1.0852
-55.42,67.2277,61.2868,16.1321,15.1911,17.7282,55.5287,5.5623,0.1677,0.2885,37.6812,5.1396
-2.9,57.9501,56.187,16.5726,21.8394,17.1765,29.4747,3.6237,0.2509,2.0045,63.7412,8.8502
-79.53,73.385,73.6764,15.176,15.6317,25.5642,43.1053,0.0888,0.3159,0.227,54.1802,21.143
-82.85,78.4512,74.8477,9.1072,22.0111,9.6595,77.1251,3.0564,0,1.8625,15.234,3.8682
-63.43,75.295,64.4854,13.3093,15.5115,12.0736,80.6564,8.6857,0.2902,1.1657,7.6794,3.4805
-64.06,72.706,58.0959,18.1046,16.5715,15.826,75.0491,2.5053,0.5571,0.7919,19.8809,7.0463
-63.48,76.7165,63.1434,14.7197,16.1489,17.1209,73.1813,17.2847,0.1543,0.0729,8.7195,3.7553
-64.4,78.8401,73.0799,8.0918,26.4069,11.3814,83.467,1.2428,0.5157,0.5411,12.2882,5.0571
-62.15,66.9372,64.8968,14.9331,17.8661,29.1701,34.1017,1.1937,0.1235,0.3396,63.2949,21.383
-39.26,72.2294,65.5083,15.1297,9.835,30.8896,25.185,3.4334,1.0117,0.607,68.7765,13.1963
-54.52,76.0328,59.3339,18.1834,13.1186,18.3512,70.885,9.6948,1.4516,0.7667,15.2741,6.4073
-38.69,55.169,56.7753,20.393,14.8916,23.0142,44.0714,9.7916,0.4053,5.3947,38.3199,15.7461
33.47,57.8451,44.4763,38.9813,21.1743,46.5881,12.9606,0,1.9498,1.3477,83.7419,39.9427
-71.25,77.7367,62.9753,12.9403,13.728,14.621,85.3306,3.5271,0.5524,0.357,9.1195,4.326
-58.75,70.8214,64.8531,8.4637,32.4234,7.6547,71.6525,2.5174,0.3402,1.7303,21.6309,5.158
-68.51,67.4354,70.4369,9.5685,10.4828,17.7931,29.7663,0.8497,0,0.1593,68.8263,17.7377
-66.75,76.4654,49.1943,24.7148,17.3682,16.7036,73.0927,0.5575,0,0.0587,26.2617,3.5505
-56.34,76.5666,57.9088,19.6508,12.465,14.6284,73.3876,16.7529,0.3204,0.0822,7.2796,2.6046
-23.28,72.4559,59.2883,15.0459,12.2952,30.2571,22.276,1.3426,0,1.3168,74.6902,18.7387
-32.74,72.7523,59.49,16.473,11.5217,19.7426,41.6375,6.4801,0.098,0.2939,50.4409,1.8195
-93.09,79.7342,68.8199,11.7573,25,7.3214,83.8509,0,0,0,13.2919,2.6087
-40.4,76.0708,62.3891,14.0355,16.1221,15.4755,57.1984,20.2295,0.2295,0.1707,20.977,7.1042
-37.7,81.7874,78.5984,4.7477,40.688,7.2775,70.8279,6.2176,0.3015,2.655,17.6362,9.1032
-73.83,71.1499,61.4689,15.2778,18.1393,20.8156,61.4674,3.0067,0.1265,0.107,34.1637,4.0673
-55.69,77.8496,65.3166,11.8448,15.4711,19.3605,63.7466,16.7705,0.1321,0.519,16.8208,6.9817
-74.94,88.2394,66.0208,20.1046,17.5832,15.3254,85.5315,5.6442,0.2197,0.0669,4.5554,1.2415
-50.65,77.4848,57.8699,24.8011,13.9928,17.6509,69.0924,21.3372,1.593,0,7.2049,2.5585
-61.9,80.6333,64.1882,15.1927,11.2464,15.4914,74.6735,8.9319,0.7736,0.0319,13.105,6.0362
-29.08,68.3247,60.9607,15.9003,15.5865,20.1194,38.3909,1.4551,0.1836,0.9939,57.7901,5.4785
-77.67,68.4438,65.8362,13.9789,14.1193,25.2199,64.213,2.0197,0,0.1502,30.0951,8.88
-62.89,78.8837,70.4995,15.6554,16.565,20.4268,46.1281,0.5364,0,0,52.9668,13.9457
-70.95,75.1894,65.3684,14.4031,16.2373,21.3446,52.7609,4.6327,0.0234,0.2983,40.3837,6.4518
-83.16,79.5748,63.0934,13.3333,30.5047,13.5775,85.4369,0.2124,0.3034,0.2427,11.5291,3.0643
-58.56,73.6468,60.466,22.6395,13.8035,23.5664,61.5843,18.9475,0.1381,0.4497,18.3202,8.2488
-80.14,72.6202,72.2112,14.8246,15.0289,20.9538,53.4488,1.1442,0.3923,0,44.5897,17.1952
-39.43,66.4139,63.5835,15.3569,26.4218,14.2249,59.7277,17.2192,0.2994,1.6817,19.5033,8.3438
-67.46,80.3074,73.0047,23.3909,26.4127,10.357,79.1196,1.1851,0,0.2709,18.5779,3.8149
5,75.1174,55.676,34.7136,9.8744,46.6865,0.6929,0.0375,0.0109,0.0156,99.1744,28.5902
-78.63,82.0758,56.1445,20.5948,16.2347,21.4661,71.0914,2.83,0,0.3311,23.7399,4.859
-83.41,85.5895,51.5913,2.4288,9.5484,10.5806,46.9537,0,0,0,52.0715,6.4988
-67.8,75.5172,68.1596,11.8847,14.7773,18.7247,75.8808,2.0325,0,0,21.2737,1.897
-57.8,69.1926,65.2906,13.948,17.1094,26.0547,34.1004,0.0785,0.0262,0,65.6381,13.5722
-58.04,70.978,62.2396,25.1511,15.2833,26.7358,46.1787,5.8934,0.6055,0.1615,44.0258,14.3568
0.22,60.5194,61.338,11.9451,32.2727,13.8881,46.7211,16.141,0.3002,5.3735,28.8074,16.0686
-45.27,58.3561,59.3442,15.1355,25.2449,10.6743,63.4478,7.727,0.4501,2.1086,24.4056,6.3549
-46.95,93.0622,54.9107,9.375,18.435,13.5279,39.3973,1.1161,0.3348,0,56.6964,2.0089
-56.89,69.638,65.2362,19.1817,11.3892,31.6145,39.4875,4.6137,0.1197,0,55.0048,10.72
-80.99,72.9042,67.7374,16.8296,21.7431,13.3945,84.8189,0.9749,0,0,13.2312,0.766
-44.72,66.9788,67.7107,17.6794,16.3434,23.3069,45.1746,8.9277,0.1746,0.9896,43.0392,19.807
-44.4,63.4899,58.8711,13.5342,24.4519,13.731,53.2707,3.9886,0.2034,1.2035,39.8895,6.3219
45.11,52.3648,55.8763,11.9646,49.9816,10.6676,48.9641,7.8551,0.1664,6.6198,33.8069,17.7802
-61.34,77.3798,61.5236,15.5305,12.8789,16.92,78.3653,9.9453,0.1231,0.0342,9.9863,3.8167
-70.3,83.9577,61.3052,16.5252,13.403,17.9809,79.0222,10.6376,0.1069,0.3253,7.6959,2.9789
-68.45,78.7851,67.0316,16.0265,17.0914,14.1521,80.3818,8.1355,0.512,0.3121,8.5914,3.752
-73.68,73.048,65.6936,14.0629,9.6296,24.4444,39.1364,5.8486,0.5739,0.7106,53.7305,11.6699
-20.31,73.3175,55.1932,17.9364,17.8973,24.1876,26.159,0.3269,0.2155,0.9398,71.7162,11.159
-9.9,63.5085,66.9463,20.2997,18.3886,31.7741,15.2525,1.2967,0.1389,0.7004,81.9518,22.163
-72.05,78.0016,67.0879,13.6399,15.7502,15.4016,83.7105,2.8002,0.47,0.4918,10.9068,4.5587
-37.96,66.182,59.6615,15.0354,19.9711,16.2069,44.6721,5.6053,0.1183,1.1356,46.8738,6.7757
-31.73,51.4046,58.6273,22.4038,20.8189,13.9687,56.3999,23.0307,0.4356,1.261,17.9381,8.3309
-26.7,68.3343,66.1399,16.5175,21.1127,17.5017,42.8731,24.755,0.1871,0.9376,30.0606,13.8544
-61.01,71.5435,70.8323,12.5173,12.4576,21.3733,39.9983,4.023,0.4289,0.9521,53.6627,8.9466
-49.91,74.1228,64.3099,12.025,26.7541,13.2536,64.0105,16.3894,0.2503,1.6551,16.0567,7.306
23.28,62.1923,61.3867,27.4946,18.9329,32.4383,3.5306,0.2877,0.0373,0.48,95.4688,25.8747
-43.14,66.9649,60.8491,17.5937,18.0104,21.7303,44.4573,13.5243,0.0601,0.3415,41.3883,9.8612
-85.19,66.6056,62.5403,18.2938,16.8322,19.7572,68.4713,2.9599,0.1686,0.0562,26.0022,8.0367
-41.06,60.311,57.9319,16.8917,23.078,13.4043,65.2748,9.9577,0.7409,2.1764,19.1936,6.6225
-56.77,60.7336,58.2022,19.2014,15.1987,22.8207,58.1314,9.5925,0.9195,0.9429,29.1124,4.504
12.02,70.5292,59.0692,26.9692,8.8598,34.2659,11.2424,0.5512,0,0,88.1925,14.9203
1.4,68.3881,69.1554,6.4184,41.3154,6.7665,59.3787,6.1287,0.1707,6.7878,24.4469,12.5991
-48.42,84.3768,74.6365,9.5949,21.7524,12.4343,57.0333,1.2202,0.0874,0.3091,39.6823,3.7439
-65.62,79.6105,72.0355,15.0251,8.2394,30.8109,35.1214,2.2499,0.9533,0,60.9635,13.4104
-68.15,77.9382,71.5398,10.7249,18.0037,14.6968,76.7506,1.2747,0.356,0.5099,19.3423,7.7991
-68.23,80.212,64.2323,14.6332,16.6367,15.2725,82.4595,4.9227,0.728,0.6446,9.9964,3.5703
-66.67,78.0283,80.57,8.4115,12.7026,36.5073,31.7576,0.4403,0.1738,0.0463,66.4581,26.1731
-73.75,75.5577,65.4377,12.3229,19.2576,17.0208,77.9108,2.1014,0.5655,0.2661,18.6627,5.8439
-5.35,74.7502,54.8188,34.5466,11.6016,38.0875,4.6001,0,0,0.783,94.3862,24.4757
31.37,71.9686,49.6084,33.7768,10.8558,33.1454,5.0752,0.3323,0,0.0249,93.8948,7.1102
-75.42,74.1455,80.805,9.0613,21.076,11.0734,84.3333,0,0.9667,0.2915,11.9687,7.5035
-63.18,77.779,78.7043,7.8803,23.9343,6.9356,86.9944,0.5765,0.9769,0.7823,9.4409,3.2384
-37.14,62.9802,74.9287,15.3505,38.3198,6.8581,83.6371,0.7409,0.3689,2.0416,10.7244,6.5397
-45.91,73.7387,65.8415,16.7711,17.1151,8.4391,85.5082,0.4235,0.3792,0.0492,13.2953,2.467
-62.2,87.1166,78.1746,3.4816,13.4328,5.9701,97.3899,0.1631,0.3263,0,2.1207,0
-27.5,77.0131,79.2887,5.4106,37.7572,4.3576,83.8345,1.2589,0.339,1.7428,9.6695,4.6615
-78.25,75.1456,76.0366,13.6569,14.6532,11.2234,85.1797,0.412,3.519,0.5311,8.1894,3.2013
-74.71,76.8895,78.3194,11.6353,16.2548,6.2104,91.0547,0.0198,0.7018,0.6721,6.3458,2.4711
-60.18,79.4886,68.2375,16.4998,25.8776,7.3397,88.7555,0.06,4.5418,0.08,6.1224,3.0212
10.76,65.1396,60.8755,9.0727,28.6355,6.685,82.3755,0.3216,3.5062,1.6079,10.3112,7.0124
-56.64,63.9671,70.6781,17.0254,29.823,7.0613,85.8493,0.5253,1.9761,0.7947,8.7146,3.9502
-75.72,78.5508,75.2896,12.6032,15.9546,8.9232,91.5671,0.2301,1.0619,0,5.2208,1.9113
-45.81,77.412,66.817,12.3576,29.8779,7.5117,91.2213,0.0134,1.5901,0.3207,4.6766,3.0866
-77.6,74.4985,81.5242,12.558,20.5897,11.8963,83.0014,0.1634,1.1125,1.1514,12.9298,7.3518
-62.88,85.3195,88.1859,2.767,39.4159,1.8696,94.9588,0.7716,0.0343,0.0943,2.8978,2.3663
-78.88,83.6466,70.7264,17.1491,20.2308,9,96.731,0.1608,0.1608,0,2.5188,0.8039
-71.68,71.6535,84.2282,12.4161,23.0295,4.318,89.2842,0,0,0,10.7158,5.316
11.04,67.1135,67.2779,9.187,35.5702,9.1839,71.0517,1.8037,0.6076,4.0334,18.3533,12.8478
-6.14,80.6309,61.082,24.953,18.3032,15.0816,43.8178,0.1503,47.0592,0.5032,5.6855,0.8822
-68.6,77.7045,79.6903,15.0277,20.921,9.7533,85.9531,0.7203,0.9782,1.0251,9.5611,4.8978
-76.89,78.1369,73.9748,14.9308,18.4653,9.3537,91.7011,0.6062,1.8938,0.047,5.1692,1.9502
19.13,77.384,72.6574,5.5951,55.0168,5.0936,84.315,0.7931,0.2287,1.7614,11.4469,9.5686
-38.3,80.9454,75.4643,6.2118,24.2389,8.7301,83.1343,0.4244,0.5653,0.7701,12.3626,4.3652
-75.77,75.9107,69.5772,12.5536,15.7706,14.2686,81.629,0.3963,7.1056,0.4573,8.4192,2.3833
-41.05,67.6488,79.4279,10.6379,40.8081,5.4009,82.3252,0.5277,0.3721,1.4905,11.7781,7.4406
-26.21,72.973,81.1319,5.9323,39.8705,5.4055,83.5594,0.1419,0.2523,1.1606,13.3468,7.6038
-51.69,70.4011,72.4986,11.7837,28.0567,7.0928,84.308,0.6519,1.1712,0.7876,10.4722,5.3706
-53.3,73.9,73.9757,9.619,23.354,11.6488,90.7401,0.2231,0.2231,0.2975,6.2477,3.1982
-22.66,73.4109,68.048,10.2008,24.4794,9.3561,76.0539,0.9837,0.5431,1.1257,18.3536,6.9468
39.1,76.0011,65.5353,7.1854,39.6066,6.5067,92.5465,1.2093,0.3091,1.7515,2.3101,4.8289
27,74.0278,58.0309,10.8915,36.2056,8.8287,94.1168,0.5539,0.1706,1.0071,2.0058,3.0829
15.1,73.0738,61.2681,12.5935,29.0267,8.6936,94.8402,0.7938,0.2977,0.4101,1.5975,2.3616
54.1,62.3685,57.5182,12.0767,51.3232,5.6308,88.5119,2.586,0.2127,4.0019,2.3444,8.9827
-11.1,81.2409,60.9464,13.3829,16.1842,13.2052,95.3548,0.9839,0.3226,0.4839,1.3871,3.6774
9,75.4081,65.1963,8.6485,24.0529,9.3309,93.8778,0.5314,0.6413,0.5518,1.5759,2.7832
22.3,84.0325,70.0513,7.5093,39.7648,7.1334,92.8083,0.826,0.5269,0.5127,1.9937,4.4289
40.3,73.1557,59.358,13.5838,38.2024,7.177,94.5217,0.8729,0.8255,0.8097,1.7971,2.9544
23.8,80.4789,62.1139,9.7042,29.0771,8.1966,95.5687,0.6919,0.3563,0.2283,1.3353,2.0617
4.5,78.1815,61.01,13.0964,21.533,11.6924,95.0708,0.5576,0.4386,0.2862,1.5055,4.0184
10.9,71.4342,61.894,10.0555,30.8337,7.4028,95.2965,0.8558,0.1257,1.1411,1.4671,2.6591
45.6,70.4406,58.2206,10.5502,41.8275,6.3138,94.1851,0.8466,0.1919,0.8278,1.9452,2.9563
46.9,67.265,56.1295,13.6739,38.0674,7.5852,93.0878,1.0905,0.2732,1.0088,2.3329,3.379
38.6,73.7797,62.8855,9.2023,38.2332,6.566,94.6468,0.7146,0.1646,0.872,1.6807,3.7123
-9.39,66.8031,57.8145,18.9977,19.4665,18.5477,60.0282,28.5587,0.5356,0.8111,8.9646,7.7281
33.5,63.2953,63.8876,9.1153,55.1366,7.937,76.9573,9.4688,0.2067,5.1618,5.7725,10.3971
-44.09,76.2424,62.4299,19.7235,15.0338,14.0007,91.4627,5.8125,0,0.1056,1.4845,1.2535
-37.74,84.3964,68.1854,10.6912,17.1389,16.1263,73.5969,21.192,0.1853,0,3.0109,1.1503
-31.58,77.1217,62.2616,13.9608,19.0952,14.3643,74.6908,17.9135,0.6672,0.5098,2.4107,1.7939
-46.22,77.7705,67.5899,13.1976,20.8656,14.0993,76.7301,19.7046,0.0318,0.0764,1.6553,1.2288
63.52,42.7461,53.2955,6.785,75.2993,5.662,61.4926,8.8836,0.2373,10.2046,15.5806,23.243
-47.01,79.3189,69.3651,8.6587,22.7295,12.6331,90.7338,4.1383,0.2344,0.6127,2.821,2.568
-47.5,75.347,57.5647,10.8721,15.8831,9.6887,89.1804,3.0183,0.1393,0.3483,3.6917,2.1128
-48.13,82.1024,69.6671,8.8969,29.2075,9.9751,87.7131,6.8694,0.0357,1.1547,2.1945,2.9167
-68.15,81.4111,72.0926,10.292,14.1759,11.4257,93.8635,3.7257,0,0.1565,1.268,0.2661
-44.5,86.3013,74.1168,6.4546,28.3249,7.2414,92.8831,2.9631,0.15,0.6688,1.7035,2.2583
15.03,70.6974,40.4897,20.4063,13.5717,21.4872,40.7446,54.1465,0,0.5145,2.2397,1.7433
-67.56,77.3136,57.1189,28.3594,11.7582,29.9151,94.8504,2.6987,0.1836,1.0327,0.4865,1.7578
-13.21,75.1974,55.502,15.7512,12.4822,20.1673,61.1876,34.1696,0.5628,0.1641,2.4093,1.3658
-44.07,74.7345,61.5285,10.9729,22.4501,12.8451,79.5672,13.9937,0.1919,0.88,2.5242,2.4337
-4.17,79.1979,59.0163,8.8012,19.891,14.9293,63.2171,26.7865,0.2567,0.8986,4.8254,3.7227
-62.72,78.2876,61.3939,14.6083,15.0207,19.2031,94.5035,0.547,0.255,0.057,3.5334,2.0402
19.44,83.9088,55.874,13.1586,14.7097,20.2784,42.3439,45.1383,6.5155,0.8554,1.8677,1.9105
-24.19,71.2723,53.6694,23.7099,10.8652,16.7949,67.8738,27.9983,0.0498,0.3987,2.1595,0.7724
6.68,75.776,66.1131,6.7939,40.4715,7.6665,61.7868,22.7387,0.2707,3.4257,8.8342,8.6462
-13.63,75,66.8658,7.6185,32.1684,10.9191,86.1263,5.3664,0,0.6587,5.5675,3.5499
-61.51,76.4475,67.8642,8.8536,23.6354,9.168,98.6301,0.0978,0,0,0.0391,0.2348
-19.9,72.7081,69.4388,7.7915,25.7497,13.8939,70.2589,13.8627,0.3503,1.6575,10.716,8.8139
-14.91,73.8616,59.5073,17.8275,14.8768,16.4954,63.3449,29.9776,0.1323,1.2419,0.9365,1.0179
-58.13,75.7009,60.07,25.6797,10.7373,22.5991,97.5942,0.5693,0.0542,0.122,0.9081,0.3727
-16.37,77.1753,59.1144,12.112,18.6479,16.8431,61.8536,31.8203,0,0.8847,3.479,2.7769
-0.6,67.0911,56.0586,16.8025,17.3792,17.6836,54.8463,39.2708,0,0.6183,3.6007,1.5548
41.86,67.9766,69.9753,6.1169,61.5545,7.5206,50.7407,9.485,0.1298,19.0672,16.3336,31.3148
-17.27,78.2876,72.4945,5.8097,36.379,7.51,79.9521,7.35,0.3299,1.6765,8.3051,6.3533
-34.24,81.1181,69.6496,10.3364,22.0931,12.9701,93.2247,1.5283,0.4648,0.1337,2.9419,3.0565
-4.67,84.9743,69.5731,5.4782,33.9331,8.9188,78.1718,14.2137,0.1542,0.7182,3.5234,3.4594
-42.13,81.7411,65.2841,14.4664,21.851,11.8808,87.1999,7.4466,0.2616,0.5304,2.7871,2.1873
-27.41,77.6117,69.4468,6.1643,28.2555,10.817,83.4392,3.8743,0.2627,1.3343,8.5957,6.2269
-51.43,75.0651,63.0538,10.168,18.1195,11.0716,94.9261,2.1524,0,0.1312,1.747,1.0255
-35.51,78.2429,69.8383,8.7989,23.2893,10.4284,84.8584,8.812,0.0296,0.7388,3.5732,1.7033
-19.36,84.8813,75.2752,5.2198,41.8019,8.6126,77.7433,15.8627,0.0175,1.2989,2.8471,4.133
-61.42,81.2865,65.4731,20.9266,13.7405,18.7484,89.6773,5.5012,0.1715,0.3494,3.4494,2.2361
-23.9,77.5967,68.3473,6.3545,29.0406,13.9336,82.6374,5.2359,0.2049,1.7009,5.8507,4.5648
15.58,73.2931,52.9233,15.2717,9.1529,22.2172,36.3731,58.6985,0.0521,0.0607,2.5336,1.718
-15.08,74.1206,56.649,13.8729,15.427,18.5486,59.7274,34.5624,0.2605,0.7988,2.0665,2.0607
-26.79,82.5249,73.1865,5.2923,39.7661,6.871,83.8208,8.9296,0.2805,1.5388,2.9791,3.5172
29.01,62.6549,57.8783,9.1473,43.7166,8.2643,53.0829,29.4518,0.1539,8.2782,5.647,12.8976
-29.11,71.9295,57.1005,18.0832,13.9251,19.9228,69.8351,22.209,0.0585,0.6276,5.5021,2.7091
-44.03,82.9314,69.5554,10.0964,22.5307,11.4789,99.3194,0,0.1361,0,0,0.2722
-18.37,75.7867,67.6739,10.5165,27.0382,12.1058,70.6719,22.1858,0.3549,0.9119,3.0524,2.9514
4.84,76.3935,69.2585,7.2513,50.3951,4.9098,75.5873,12.8998,0.0694,2.424,5.7611,6.6902
-20.9,83.5242,58.1937,12.4307,23.6308,11.8728,66.1602,26.1715,0.0426,0,3.2093,1.2212
-21.39,78.7546,72.4284,5.123,35.973,6.75,73.4225,16.2454,0.1449,1.3382,5.3605,2.8289
-37.81,87.3643,69.8473,8.4287,21.0119,7.9284,76.7677,16.0714,0.809,1.2045,2.6486,2.0314
-4.6,75.8593,61.1557,9.7522,31.5161,9.6161,67.4841,30.8187,0,0.8392,0.6248,2.6576
-69.13,70.7946,56.543,25.4788,11.1913,23.2602,92.8971,3.8959,0.1712,0.2631,1.9751,1.3237
25.03,78.0491,78.5519,3.3949,61.3436,6.1196,56.1096,7.255,0.2232,18.4596,13.6187,24.4935
-22.93,80.0447,67.7487,11.7959,24.058,14.7712,78.0411,14.717,0.2469,0.5771,2.9384,3.6265
-18.65,71.7913,61.1956,16.419,11.309,22.2061,59.404,31.1024,0,2.7683,4.9585,6.0658
-32.01,74.4595,69.3685,6.5569,23.3796,13.9338,84.6469,8.2536,0,0.8428,2.8929,2.9613
-35.63,84.9745,71.2419,11.3832,27.8798,9.4811,85.7078,8.8416,0,0.6031,2.5262,2.2645
-15.2,71.0559,54.1982,18.9947,20.1717,18.059,60.0072,35.3716,0.5695,0.0944,2.9647,2.4115
-25.13,78.6661,59.6595,10.0446,21.5028,12.9375,77.5457,13.911,0.459,0.0843,1.2459,2.623
5.75,55.3678,52.8153,23.5385,45.4685,6.7937,83.2668,4.3672,0.3831,6.6171,3.2423,7.7726
-5.2,76.3982,65.277,12.9926,30.367,14.2548,81.0802,12.8245,0,0.2225,4.1669,2.9263
-34.64,86.4967,70.403,6.9105,26.868,7.3126,78.9496,11.9801,0.8116,1.1205,3.3017,2.6791
10.58,65.1904,53.2424,18.0328,22.6333,17.4977,54.228,33.0837,0.0337,1.0349,8.7758,5.4607
-15.78,89.2013,62.8384,14.6257,28.8787,8.9501,69.7211,27.3257,0.1559,0.1313,0.8696,1.3208
-14.91,64.6713,54.1942,18.3147,14.7734,20.3033,54.3187,40.0765,0.0842,0.2981,4.4126,3.8165
-21.37,78.785,63.5863,8.1687,25.1158,11.3263,78.0811,12.7104,0.2916,0.8803,5.0014,4.6404
-50.65,71.0747,60.9841,15.0947,13.7106,17.351,94.0642,1.3746,0.1051,0.433,2.0136,1.6311
-58.01,78.9684,64.0299,14.2264,15.2285,19.7977,89.7059,5.9218,0.062,0.4057,3.0539,1.3241
-39.84,75.3798,61.7023,16.0856,14.5349,17.3406,74.0613,19.9882,0.0604,0.4489,2.6316,1.7566
-44.28,90.1413,78.3828,5.3605,29.2339,10.1389,85.7331,10.0469,0.1458,0.2533,2.1898,2.2072
5.63,64.3702,52.8815,18.5696,26.7561,14.0337,61.4451,30.7618,0.3231,0.8251,4.165,5.1299
-17.21,67.5589,69.5971,8.1335,23.5587,9.4113,54.867,31.0149,0.6061,1.4457,8.123,3.2009
27.03,73.2824,71.5225,6.6471,41.1075,11.5238,42.9456,20.3449,0.2869,8.2714,23.4943,24.4797
-41.45,71.3548,63.5703,14.7682,20.0461,12.5611,90.7758,4.3444,0,0.746,1.767,1.9367
-14.38,74.219,61.3035,8.7502,35.752,11.6021,88.4386,4.5405,1.1927,0.515,3.8899,4.3508
-25.21,69.9251,73.0329,17.2537,17.747,19.3604,60.5583,26.5196,0.2251,0.3377,7.1252,4.1423
-21.81,74.8025,67.2735,6.9227,35.5645,7.6678,85.8073,5.9186,0.1727,3.0877,3.0984,5.698
-32.35,75.2379,64.4238,14.1802,26.671,13.1856,92.1799,3.2654,0.3766,0.6602,1.9052,2.3217
-40.41,74.466,69.9174,8.7991,26.3488,16.0314,88.6814,2.328,0.2865,0.7013,6.9341,5.7932
